step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
0,adam,0,1,0.03,1,0.0014813333333333334,1.9284507028961843e-05,5.772204483628914e-05,0.0,1,1,,0,2.5619580689048994e-19,1.0,1.0,1.0,0.0,0.0,0.0,0.03666666666666667,0.038488093396962825,0.05,0.038488093396962825,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.038488093396962825,0.03666666666666667,0.05,0.0,0.0
1,adam,1,2,0.029699999999999997,1,0.0012076176380093355,1.8919868665247734e-05,5.667047454015686e-05,0.029882345105062113,1,3,,0,3.028395872726412e-09,0.9469489483068892,0.9346407632290926,0.9400139578553051,0.0,0.0,0.0,0.033149521679311525,0.03475079334359628,0.044817691048878755,0.03474661998051082,0.0008069066044399189,0.09751779502496351,3.468170620205425,0.009613187804076608,0.029882345105062113,0.9469489483068892,0.9346407632290926,0.9400139578553051,0.03475079334359628,0.033149521679311525,0.044817691048878755,0.029882345105062113,0.009613187804076608
2,adam,2,3,0.029403,1,0.0009442431748014544,1.8252053146899232e-05,5.4705597483439154e-05,0.029366452201939466,1,3,,0,4.267957299697707e-09,0.8826723174052403,0.8777917942483081,0.8806403958686603,0.0,0.0,0.0,0.029385737134980702,0.030728540069477013,0.03903586468076093,0.03070628463953318,0.001715522056958443,0.20748121163540406,7.408907739224398,0.01779080805594342,0.05920042288114474,0.8826723174052403,0.8777917942483081,0.8806403958686603,0.030728540069477013,0.029385737134980702,0.03903586468076093,0.05920042288114474,0.01779080805594342
3,adam,3,4,0.029108969999999998,1,0.0006980404515795906,1.7165633747845227e-05,5.2144550833224974e-05,0.028847686653774927,1,3,,0,6.6960572917937365e-09,0.8192380999478803,0.8421185099569852,0.8218376857045641,0.0,0.0,0.0,0.025377138024618794,0.026420455173588334,0.032648106060802984,0.026351575364117148,0.0027383989510114553,0.33102667467531255,11.881541305763507,0.025348620910313046,0.08796597630822994,0.8192380999478803,0.8421185099569852,0.8218376857045641,0.026420455173588334,0.025377138024618794,0.032648106060802984,0.08796597630822994,0.025348620910313046
4,adam,4,5,0.028817880299999998,1,0.0004771381864120441,1.5535054330901665e-05,4.867055829918948e-05,0.0282466433872988,1,3,,0,9.660949761847868e-09,0.7627080853583421,0.7975074927826029,0.7636120326272547,0.0,0.0,0.0,0.021130998058796275,0.021843492999336075,0.026420327797866322,0.021672318418978972,0.0038730564477896913,0.4678290338984792,16.862074839003398,0.0326476426457158,0.11610298007009594,0.7627080853583421,0.7975074927826029,0.7636120326272547,0.021843492999336075,0.021130998058796275,0.026420327797866322,0.11610298007009594,0.0326476426457158
5,adam,5,6,0.028529701496999998,1,0.0002911623457579864,1.321864410914321e-05,4.9644814053814166e-05,0.027472058218470933,1,4,,0,4.458803212306732e-12,0.7153522782664428,0.7571067160191712,0.706035405287722,0.0,0.0,0.0,0.0166830998201058,0.017063479884185006,0.019996820588268658,0.016675705179048973,0.005112685742413283,0.6173014244006398,22.312656147864786,0.03987163993686977,0.1434413238007868,0.7153522782664428,0.7571067160191712,0.706035405287722,0.017063479884185006,0.0166830998201058,0.019996820588268658,0.1434413238007868,0.03987163993686977
6,adam,6,7,0.02824440448203,1,0.00015094512924231128,1.0064203725091681e-05,4.729188371660211e-05,0.026442765135768587,1,4,,0,6.322567129689992e-12,0.676963087974811,0.7190396647374858,0.6491316817813346,0.0,0.0,0.0,0.012131820837273802,0.012285972865113747,0.014393111678391565,0.01141560542123173,0.006454928925968999,0.7796192634303822,28.213576687182442,0.04712573373511532,0.1697185540853418,0.676963087974811,0.7190396647374858,0.6491316817813346,0.012285972865113747,0.012131820837273802,0.014393111678391565,0.1697185540853418,0.04712573373511532
7,adam,7,8,0.027961960437209697,1,6.80447779098048e-05,6.118597321315882e-06,3.9014480905775464e-05,0.024996736207453737,1,4,,0,6.695114305365952e-12,0.6474468684554134,0.6808786321755381,0.5937277699275814,0.0,0.0,0.0,0.007772135417919024,0.008248925864002221,0.011105655650772822,0.006202188453206889,0.007880400511394688,0.9532877527794759,34.473202582958216,0.054358002534686395,0.19451734471302823,0.6474468684554134,0.6808786321755381,0.5937277699275814,0.008248925864002221,0.007772135417919024,0.011105655650772822,0.19451734471302823,0.054358002534686395
8,adam,8,9,0.0276823408328376,1,5.1145200295569754e-05,4.387359436653971e-06,2.9915742309048638e-05,0.022821809459806993,1,4,,0,4.5166254739934195e-12,0.6262735190516475,0.6463522155890637,0.5419801157121316,0.0,0.0,0.0,0.006728250243459435,0.0071515872570758554,0.010585619370803172,0.003554434756983141,0.00932767211160468,1.1321994010711296,40.83451992540033,0.06123263095215781,0.21712319803092228,0.6262735190516475,0.6463522155890637,0.5419801157121316,0.0071515872570758554,0.006728250243459435,0.010585619370803172,0.21712319803092228,0.06123263095215781
9,adam,9,10,0.027405517424509224,1,9.547780941388887e-05,9.99901420715622e-06,4.503659196420676e-05,0.019410662157180455,1,3,,0,6.886586815291486e-09,0.6112779067742743,0.6130619180435835,0.49642515910428636,0.0,0.0,0.0,0.009223006396896497,0.009771274707728202,0.01481978440649661,0.00710108751457682,0.01062597429155359,1.297691464068478,46.61475643380327,0.0669594697448784,0.23631985116554172,0.6112779067742743,0.6130619180435835,0.49642515910428636,0.009771274707728202,0.009223006396896497,0.01481978440649661,0.23631985116554172,0.0669594697448784
10,adam,10,11,0.02713146225026413,1,0.00016480243987941664,1.6471121075120624e-05,6.866998709529175e-05,0.014723332177439688,1,3,,0,1.8106120829757289e-09,0.5992070773632914,0.5828878266840405,0.4614062020804227,0.0,0.0,0.0,0.012029753011958279,0.012837540258142002,0.02011564789233296,0.010831434775215141,0.011484307289080734,1.414474634079421,50.65283698862771,0.07056570960734648,0.25065036550234354,0.5992070773632914,0.5828878266840405,0.4614062020804227,0.012837540258142002,0.012029753011958279,0.02011564789233296,0.25065036550234354,0.07056570960734648
11,adam,11,12,0.02686014762776149,1,0.00020798981965615982,2.0027076586326223e-05,9.30199511435134e-05,0.010385740320268257,1,3,,0,1.0881813626667011e-10,0.5901297048522508,0.5553299481423352,0.43459356336254124,0.0,0.0,0.0,0.013541752298628088,0.01442185215761692,0.02216601931618031,0.012696588864581903,0.011751605828616262,1.4593213346504876,52.23418322050024,0.07198179560412066,0.25970301205059865,0.5901297048522508,0.5553299481423352,0.43459356336254124,0.01442185215761692,0.013541752298628088,0.02216601931618031,0.25970301205059865,0.07198179560412066
12,adam,12,13,0.026591546151483875,1,0.00020519072365671092,1.988475031658291e-05,9.673538130201999e-05,0.008246199828465499,1,3,,0,1.0181949045623557e-11,0.5854256260262761,0.5298593631318582,0.42010333173672004,0.0,0.0,0.0,0.013531690321787413,0.014324479873863167,0.02145804662816581,0.01268571916555143,0.011536535685565848,1.44188503163281,51.63410019177857,0.07193792301818008,0.2644027194928209,0.5854256260262761,0.5298593631318582,0.42010333173672004,0.014324479873863167,0.013531690321787413,0.02145804662816581,0.2644027194928209,0.07193792301818008
13,adam,13,14,0.026325630689969032,1,0.00016928060489522511,1.71372634130688e-05,8.573903283010972e-05,0.008232042138200871,1,3,,0,6.215251026451737e-11,0.584904976023522,0.5068210104626021,0.4093285752709724,0.0,0.0,0.0,0.012393994638996614,0.013010788019763643,0.018923360285401713,0.011341964306333652,0.011023054232151892,1.3846056115096974,49.59935217639306,0.07113090048409054,0.2660171709189933,0.584904976023522,0.5068210104626021,0.4093285752709724,0.013010788019763643,0.012393994638996614,0.018923360285401713,0.2660171709189933,0.07113090048409054
14,adam,14,15,0.026062374383069346,1,0.00012154768868235272,1.322563236792884e-05,6.792792952715603e-05,0.009010923298384863,1,3,,0,1.888451342365172e-10,0.5877256630448668,0.4850456065629432,0.39638626467305876,0.0,0.0,0.0,0.010612854205322042,0.01102486683286255,0.015386015462930678,0.00922370130676235,0.01035887934481492,1.3065656583063832,46.81476341363502,0.07009696769201952,0.26565038416679804,0.5877256630448668,0.4850456065629432,0.39638626467305876,0.01102486683286255,0.010612854205322042,0.015386015462930678,0.26565038416679804,0.07009696769201952
